Date,Open,High,Low,Close,Vol.,Change %
02-Aug-17,1.1,1.15,1.1,1.1,249.10K,0.00%
03-Aug-17,1.1,1.15,1.1,1.1,260.00K,0.00%
04-Aug-17,1.1,1.15,1.1,1.1,314.00K,0.00%
07-Aug-17,1.1,1.15,1.1,1.1,600.60K,0.00%
09-Aug-17,1.2,1.2,1.1,1.15,168.10K,4.55%
10-Aug-17,1.15,1.2,1.1,1.1,183.80K,-4.35%
11-Aug-17,1.2,1.2,1.1,1.15,770.30K,4.55%
14-Aug-17,1.2,1.25,1.15,1.2,753.30K,4.35%
15-Aug-17,1.25,1.3,1.25,1.25,1.54M,4.17%
16-Aug-17,1.35,1.35,1.25,1.3,1.18M,4.00%
17-Aug-17,1.25,1.3,1.2,1.25,841.10K,-3.85%
18-Aug-17,1.25,1.3,1.2,1.2,641.70K,-4.00%
21-Aug-17,1.2,1.25,1.15,1.2,785.30K,0.00%
22-Aug-17,1.2,1.2,1.15,1.15,301.80K,-4.17%
23-Aug-17,1.2,1.2,1.15,1.15,695.30K,0.00%
24-Aug-17,1.2,1.2,1.15,1.15,123.40K,0.00%
25-Aug-17,1.2,1.25,1.15,1.2,260.80K,4.35%
28-Aug-17,1.2,1.25,1.2,1.2,118.30K,0.00%
29-Aug-17,1.25,1.25,1.15,1.2,393.60K,0.00%
30-Aug-17,1.2,1.2,1.15,1.15,124.30K,-4.17%
31-Aug-17,1.2,1.2,1.15,1.15,511.50K,0.00%
01-Sep-17,1.2,1.2,1.1,1.15,449.10K,0.00%
04-Sep-17,1.15,1.2,1.05,1.1,236.00K,-4.35%
05-Sep-17,1.1,1.15,1.1,1.1,294.20K,0.00%
06-Sep-17,1.1,1.15,1.1,1.1,286.40K,0.00%
07-Sep-17,1.15,1.2,1.1,1.15,680.40K,4.55%
08-Sep-17,1.1,1.15,1.1,1.1,460.20K,-4.35%
11-Sep-17,1.15,1.15,1.1,1.1,113.70K,0.00%
12-Sep-17,1.1,1.15,1.1,1.1,211.10K,0.00%
13-Sep-17,1.15,1.15,1.1,1.1,145.50K,0.00%
14-Sep-17,1.15,1.15,1.05,1.1,104.60K,0.00%
15-Sep-17,1.1,1.15,1.05,1.1,196.30K,0.00%
18-Sep-17,1.05,1.1,1.05,1.05,113.20K,-4.55%
19-Sep-17,1.1,1.15,1.05,1.1,104.50K,4.76%
20-Sep-17,1.15,1.2,1.1,1.1,223.50K,0.00%
21-Sep-17,1.1,1.15,1.05,1.1,64.40K,0.00%
22-Sep-17,1.05,1.15,1.05,1.05,883.30K,-4.55%
25-Sep-17,1.1,1.1,1.05,1.05,166.40K,0.00%
26-Sep-17,1.1,1.1,1.05,1.05,455.90K,0.00%
27-Sep-17,1.15,1.15,1.1,1.1,204.30K,4.76%
28-Sep-17,1.1,1.15,1.05,1.1,614.80K,0.00%
29-Sep-17,1.2,1.2,1.05,1.05,443.00K,-4.55%
02-Oct-17,1.05,1.1,1,1.05,143.90K,0.00%
03-Oct-17,1.05,1.1,1.05,1.05,414.80K,0.00%
04-Oct-17,1.05,1.1,1.05,1.05,412.70K,0.00%
05-Oct-17,1.1,1.1,1.05,1.05,24.80K,0.00%
06-Oct-17,1.1,1.15,1.05,1.05,983.00K,0.00%
09-Oct-17,1.05,1.1,1,1.05,440.30K,0.00%
10-Oct-17,1.05,1.1,1,1.05,408.50K,0.00%
11-Oct-17,1.1,1.1,1.05,1.05,35.30K,0.00%
12-Oct-17,1.05,1.1,1,1.05,85.60K,0.00%
13-Oct-17,1.1,1.1,1,1.05,451.70K,0.00%
16-Oct-17,1.05,1.1,1,1.05,328.60K,0.00%
17-Oct-17,1.05,1.1,1.05,1.05,547.40K,0.00%
18-Oct-17,1.05,1.1,1.05,1.05,282.00K,0.00%
19-Oct-17,1.1,1.1,1.05,1.05,88.40K,0.00%
23-Oct-17,1.1,1.1,1.05,1.05,151.30K,0.00%
24-Oct-17,1.05,1.1,1.05,1.05,368.10K,0.00%
27-Oct-17,1.1,1.15,1.1,1.1,49.40K,4.76%
30-Oct-17,1.1,1.15,1.1,1.1,87.90K,0.00%
31-Oct-17,1.15,1.15,1.1,1.15,285.80K,4.55%
01-Nov-17,1.15,1.15,1.1,1.1,343.20K,-4.35%
02-Nov-17,1.1,1.15,1.1,1.1,222.30K,0.00%
03-Nov-17,1.1,1.2,1.1,1.15,705.10K,4.55%
06-Nov-17,1.2,1.2,1.15,1.15,458.30K,0.00%
07-Nov-17,1.2,1.2,1.1,1.15,703.90K,0.00%
08-Nov-17,1.2,1.2,1.1,1.15,165.10K,0.00%
09-Nov-17,1.15,1.2,1.1,1.15,258.90K,0.00%
10-Nov-17,1.15,1.15,1.1,1.1,190.40K,-4.35%
13-Nov-17,1.15,1.15,1.1,1.15,292.60K,4.55%
14-Nov-17,1.1,1.15,1.1,1.1,795.20K,-4.35%
15-Nov-17,1.15,1.15,1.1,1.1,26.40K,0.00%
16-Nov-17,1.15,1.15,1.1,1.1,892.30K,0.00%
17-Nov-17,1.15,1.2,1.15,1.15,176.90K,4.55%
20-Nov-17,1.2,1.2,1.15,1.15,546.70K,0.00%
21-Nov-17,1.2,1.2,1.15,1.15,161.30K,0.00%
22-Nov-17,1.2,1.2,1.15,1.15,118.10K,0.00%
23-Nov-17,1.15,1.2,1.15,1.15,394.10K,0.00%
24-Nov-17,1.15,1.2,1.15,1.15,190.20K,0.00%
27-Nov-17,1.2,1.2,1.15,1.15,192.00K,0.00%
29-Nov-17,1.2,1.2,1.15,1.2,801.50K,4.35%
30-Nov-17,1.2,1.2,1.1,1.1,811.80K,-8.33%
01-Dec-17,1.1,1.2,1.1,1.1,106.00K,0.00%
04-Dec-17,1.15,1.2,1.1,1.15,708.50K,4.55%
05-Dec-17,1.15,1.2,1.15,1.15,169.10K,0.00%
06-Dec-17,1.2,1.2,1.1,1.15,651.30K,0.00%
07-Dec-17,1.15,1.2,1.15,1.15,108.10K,0.00%
08-Dec-17,1.15,1.2,1.1,1.15,241.90K,0.00%
11-Dec-17,1.15,1.15,1.1,1.1,215.20K,-4.35%
13-Dec-17,1.2,1.2,1.1,1.15,529.20K,4.55%
14-Dec-17,1.15,1.15,1.1,1.1,268.50K,-4.35%
15-Dec-17,1.1,1.15,1.1,1.1,151.80K,0.00%
18-Dec-17,1.1,1.15,1.1,1.1,683.50K,0.00%
19-Dec-17,1.15,1.15,1.1,1.15,562.90K,4.55%
20-Dec-17,1.15,1.2,1.1,1.15,91.80K,0.00%
21-Dec-17,1.15,1.2,1.15,1.15,462.90K,0.00%
22-Dec-17,1.15,1.15,1.1,1.1,214.20K,-4.35%
27-Dec-17,1.1,1.15,1.1,1.1,95.30K,0.00%
28-Dec-17,1.1,1.15,1.1,1.1,712.80K,0.00%
29-Dec-17,1.15,1.15,1.1,1.1,632.20K,0.00%
02-Jan-18,1.15,1.15,1.1,1.1,130.20K,0.00%
03-Jan-18,1.1,1.15,1.1,1.1,270.00K,0.00%
04-Jan-18,1.15,1.15,1.1,1.1,332.70K,0.00%
05-Jan-18,1.1,1.15,1.1,1.1,233.10K,0.00%
08-Jan-18,1.2,1.2,1.1,1.1,385.80K,0.00%
09-Jan-18,1.1,1.15,1.05,1.1,519.10K,0.00%
10-Jan-18,1.1,1.15,1.05,1.1,919.40K,0.00%
11-Jan-18,1.1,1.15,1.05,1.05,425.60K,-4.55%
12-Jan-18,1.05,1.15,1.05,1.05,637.70K,0.00%
15-Jan-18,1.15,1.15,1.05,1.05,117.80K,0.00%
16-Jan-18,1.05,1.1,1.05,1.05,367.00K,0.00%
17-Jan-18,1.05,1.1,1.05,1.05,415.90K,0.00%
18-Jan-18,1.05,1.1,1,1.05,1.90M,0.00%
19-Jan-18,1,1.1,1,1.05,216.40K,0.00%
22-Jan-18,1.05,1.1,1.05,1.05,392.60K,0.00%
23-Jan-18,1.05,1.1,1,1,260.50K,-4.76%
24-Jan-18,1.05,1.1,1,1,44.90K,0.00%
25-Jan-18,1.05,1.05,1,1,958.70K,0.00%
26-Jan-18,1.1,1.1,1,1.05,387.90K,5.00%
29-Jan-18,1.05,1.05,1,1,1.24M,-4.76%
30-Jan-18,1,1.05,1,1,888.80K,0.00%
31-Jan-18,1,1,1,1,926.90K,0.00%
01-Feb-18,1.05,1.05,1,1,282.90K,0.00%
02-Feb-18,1.05,1.05,1,1,1.16M,0.00%
05-Feb-18,1,1.05,1,1,627.90K,0.00%
06-Feb-18,1.05,1.1,1,1,788.50K,0.00%
07-Feb-18,1,1.05,1,1,668.80K,0.00%
08-Feb-18,1.05,1.05,1,1,219.20K,0.00%
09-Feb-18,1,1.05,0.95,1,470.60K,0.00%
12-Feb-18,1.05,1.05,1,1,57.50K,0.00%
13-Feb-18,1,1.05,1,1,335.90K,0.00%
14-Feb-18,1.05,1.05,0.95,1,329.10K,0.00%
15-Feb-18,1,1,0.95,0.95,97.80K,-5.00%
16-Feb-18,0.95,1,0.95,1,79.50K,5.26%
19-Feb-18,1,1.05,1,1,272.50K,0.00%
20-Feb-18,1,1,0.95,0.95,683.50K,-5.00%
21-Feb-18,1,1,0.95,0.95,112.40K,0.00%
22-Feb-18,1,1,0.95,1,344.80K,5.26%
23-Feb-18,1,1,0.95,0.95,135.80K,-5.00%
26-Feb-18,1,1,1,1,515.30K,5.26%
27-Feb-18,1.1,1.1,0.95,0.95,569.90K,-5.00%
28-Feb-18,1,1.05,1,1,572.70K,5.26%
01-Mar-18,1.05,1.1,1,1,988.50K,0.00%
02-Mar-18,1,1,0.95,0.95,199.60K,-5.00%
05-Mar-18,1,1,0.95,1,375.10K,5.26%
06-Mar-18,1.1,1.1,1,1,214.00K,0.00%
07-Mar-18,1,1.05,1,1,526.10K,0.00%
08-Mar-18,1,1,0.95,0.95,161.90K,-5.00%
09-Mar-18,0.95,1,0.95,1,488.60K,5.26%
12-Mar-18,1,1,0.95,0.95,305.70K,-5.00%
13-Mar-18,1,1,0.95,0.95,274.00K,0.00%
14-Mar-18,0.95,1,0.95,0.95,717.30K,0.00%
15-Mar-18,1,1,0.95,0.95,103.80K,0.00%
16-Mar-18,1,1,0.95,0.95,2.49M,0.00%
19-Mar-18,0.95,1,0.9,0.95,688.00K,0.00%
20-Mar-18,0.95,1,0.9,0.95,596.50K,0.00%
21-Mar-18,0.95,0.95,0.9,0.9,1.45M,-5.26%
22-Mar-18,0.95,0.95,0.85,0.9,993.80K,0.00%
23-Mar-18,0.95,0.95,0.9,0.9,1.39M,0.00%
26-Mar-18,0.95,0.95,0.9,0.9,170.70K,0.00%
27-Mar-18,0.9,0.95,0.9,0.9,307.30K,0.00%
28-Mar-18,0.95,0.95,0.9,0.9,416.00K,0.00%
29-Mar-18,0.9,0.95,0.9,0.9,685.50K,0.00%
03-Apr-18,0.95,0.95,0.9,0.9,538.40K,0.00%
04-Apr-18,0.9,0.95,0.9,0.9,70.00K,0.00%
05-Apr-18,0.9,0.95,0.85,0.85,1.11M,-5.56%
06-Apr-18,0.9,0.9,0.85,0.85,1.02M,0.00%
09-Apr-18,0.9,0.9,0.8,0.8,443.60K,-5.88%
10-Apr-18,0.8,0.85,0.8,0.85,273.20K,6.25%
11-Apr-18,0.85,0.9,0.85,0.85,251.80K,0.00%
12-Apr-18,0.9,0.9,0.85,0.85,271.80K,0.00%
13-Apr-18,0.9,0.9,0.85,0.85,732.20K,0.00%
16-Apr-18,0.85,0.9,0.8,0.85,715.00K,0.00%
17-Apr-18,0.85,0.9,0.85,0.85,282.30K,0.00%
18-Apr-18,0.85,0.9,0.85,0.85,444.70K,0.00%
19-Apr-18,0.85,0.9,0.8,0.8,98.30K,-5.88%
20-Apr-18,0.85,0.85,0.8,0.8,378.20K,0.00%
23-Apr-18,0.8,0.85,0.8,0.8,788.40K,0.00%
24-Apr-18,0.8,0.85,0.8,0.8,134.90K,0.00%
