Date,Open,High,Low,Close,Vol.,Change %
24-Apr-17,161,161,161,161,70.00K,-0.62%
25-Apr-17,160,160,160,160,5.40K,-0.62%
26-Apr-17,161,162,160,160,32.80K,0.00%
28-Apr-17,159,160,159,160,395.00K,0.00%
02-May-17,160,160,160,160,85.20K,0.00%
03-May-17,161,161,161,161,0.50K,0.63%
04-May-17,161,161,160,160,260.10K,-0.62%
05-May-17,160,160,160,160,0.20K,0.00%
08-May-17,158,160,158,158,21.00K,-1.25%
09-May-17,160,160,160,160,1.00K,1.27%
10-May-17,159,160,158,158,6.00K,-1.25%
11-May-17,160,160,159,159,12.90K,0.63%
12-May-17,158,159,158,159,117.30K,0.00%
15-May-17,160,160,160,160,32.00K,0.63%
16-May-17,160,160,160,160,5.00K,0.00%
17-May-17,160,160,160,160,1.05M,0.00%
18-May-17,160,165,160,160,335.20K,0.00%
19-May-17,160,161,160,160,32.50K,0.00%
22-May-17,161,161,160,160,85.10K,0.00%
23-May-17,160,161,160,160,149.60K,0.00%
24-May-17,164,164,164,164,0.10K,2.50%
25-May-17,162,175,160,160,42.70K,-2.44%
26-May-17,175,175,175,175,1.00K,9.38%
29-May-17,175,175,175,175,0.10K,0.00%
30-May-17,174,174,174,174,0.60K,-0.57%
31-May-17,174,174,164,169,0.20K,-2.87%
02-Jun-17,170,170,170,170,2.10K,0.59%
05-Jun-17,170,170,170,170,0.20K,0.00%
06-Jun-17,170,170,170,170,0.60K,0.00%
07-Jun-17,174,175,170,170,13.70K,0.00%
08-Jun-17,170,175,170,171,9.50K,0.59%
09-Jun-17,170,170,170,170,39.60K,-0.58%
12-Jun-17,165,175,165,169,3.40K,-0.59%
13-Jun-17,175,175,175,175,0.50K,3.55%
14-Jun-17,175,175,175,175,0.10K,0.00%
15-Jun-17,167,167,167,167,0.20K,-4.57%
19-Jun-17,167,167,167,167,0.40K,0.00%
20-Jun-17,168,169,168,168,396.20K,0.60%
21-Jun-17,169,170,167,168,124.60K,0.00%
22-Jun-17,170,170,170,170,18.50K,1.19%
23-Jun-17,184,184,180,180,819.10K,5.88%
27-Jun-17,180,181,180,180,7.50K,0.00%
28-Jun-17,180,185,180,183,36.40K,1.67%
30-Jun-17,185,188,185,186,22.80K,1.64%
03-Jul-17,187,190,187,189,142.50K,1.61%
04-Jul-17,189,189,188,188,0.70K,-0.53%
05-Jul-17,189,190,189,189,222.20K,0.53%
06-Jul-17,190,192,190,190,748.30K,0.53%
07-Jul-17,190,190,190,190,0.40K,0.00%
10-Jul-17,190,190,185,189,24.60K,-0.53%
11-Jul-17,190,190,182,188,0.40K,-0.53%
12-Jul-17,190,190,190,190,0.40K,1.06%
13-Jul-17,184,190,184,190,462.10K,0.00%
14-Jul-17,190,193,190,190,318.60K,0.00%
17-Jul-17,182,182,182,182,0.10K,-4.21%
18-Jul-17,190,190,190,190,43.50K,4.40%
19-Jul-17,193,193,190,190,27.20K,0.00%
20-Jul-17,190,190,190,190,90.00K,0.00%
21-Jul-17,190,190,189,189,3.10K,-0.53%
24-Jul-17,192,192,190,190,116.10K,0.53%
25-Jul-17,192,192,190,190,3.10K,0.00%
26-Jul-17,191,191,191,191,2.20K,0.53%
27-Jul-17,192,192,190,190,386.40K,-0.52%
28-Jul-17,193,193,191,191,1.10K,0.53%
31-Jul-17,190,191,190,190,3.00K,-0.52%
01-Aug-17,190,191,190,190,8.90K,0.00%
02-Aug-17,190,191,190,191,169.00K,0.53%
03-Aug-17,191,191,191,191,20.00K,0.00%
04-Aug-17,192,193,192,192,520.00K,0.52%
07-Aug-17,193,195,193,193,73.50K,0.52%
09-Aug-17,193,193,193,193,3.60K,0.00%
10-Aug-17,193,193,193,193,196.00K,0.00%
11-Aug-17,195,195,193,193,32.50K,0.00%
14-Aug-17,200,200,194,194,40.00K,0.52%
16-Aug-17,194,195,194,194,0.40K,0.00%
17-Aug-17,195,195,195,195,3.00K,0.52%
18-Aug-17,200,200,196,199,3.10K,2.05%
23-Aug-17,196,199,195,196,8.00K,-1.51%
24-Aug-17,199,200,199,199,215.10K,1.53%
25-Aug-17,199,199,190,191,333.70K,-4.02%
28-Aug-17,190,191,189,189,156.80K,-1.05%
29-Aug-17,190,190,189,189,5.00K,0.00%
30-Aug-17,190,190,187,187,3.90K,-1.06%
31-Aug-17,187,187,185,185,616.80K,-1.07%
01-Sep-17,185,185,185,185,71.60K,0.00%
04-Sep-17,168,190,168,180,626.40K,-2.70%
05-Sep-17,190,190,180,180,215.30K,0.00%
06-Sep-17,180,180,180,180,200.00K,0.00%
07-Sep-17,181,182,180,180,332.00K,0.00%
08-Sep-17,180,180,180,180,129.00K,0.00%
11-Sep-17,182,182,180,180,99.20K,0.00%
12-Sep-17,188,190,180,180,56.00K,0.00%
13-Sep-17,171,180,171,179,293.10K,-0.56%
14-Sep-17,179,179,179,179,3.20K,0.00%
15-Sep-17,179,179,179,179,0.30K,0.00%
18-Sep-17,196,196,180,188,0.20K,5.03%
19-Sep-17,181,181,180,180,0.90K,-4.26%
20-Sep-17,181,181,180,180,74.40K,0.00%
21-Sep-17,180,180,180,180,31.20K,0.00%
22-Sep-17,185,185,185,185,0.30K,2.78%
25-Sep-17,185,185,185,185,0.10K,0.00%
26-Sep-17,180,181,180,180,121.30K,-2.70%
27-Sep-17,182,182,182,182,0.10K,1.11%
28-Sep-17,182,182,182,182,6.20K,0.00%
29-Sep-17,182,182,180,180,6.00K,-1.10%
02-Oct-17,180,180,180,180,0.10K,0.00%
03-Oct-17,180,180,180,180,2.60K,0.00%
04-Oct-17,180,180,180,180,0.40K,0.00%
06-Oct-17,175,175,175,175,1.10K,-2.78%
09-Oct-17,180,180,175,177,1.70K,1.14%
10-Oct-17,175,178,175,176,0.80K,-0.56%
11-Oct-17,176,176,176,176,0.50K,0.00%
12-Oct-17,178,180,178,179,0.40K,1.70%
13-Oct-17,180,180,178,179,6.10K,0.00%
17-Oct-17,175,175,175,175,215.00K,-2.23%
18-Oct-17,175,175,175,175,0.10K,0.00%
23-Oct-17,180,180,180,180,0.50K,2.86%
24-Oct-17,182,182,175,176,3.20K,-2.22%
30-Oct-17,176,176,176,176,1.20K,0.00%
31-Oct-17,176,176,176,176,200.30K,0.00%
01-Nov-17,179,180,176,177,256.70K,0.57%
02-Nov-17,180,180,177,179,69.70K,1.13%
06-Nov-17,181,181,177,178,14.70K,-0.56%
07-Nov-17,180,180,177,177,0.90K,-0.56%
08-Nov-17,180,180,180,180,21.70K,1.69%
09-Nov-17,179,185,179,179,12.40K,-0.56%
10-Nov-17,180,180,179,179,1.00K,0.00%
13-Nov-17,180,180,180,180,13.50K,0.56%
14-Nov-17,180,180,180,180,2.60K,0.00%
15-Nov-17,185,185,180,181,1.20K,0.56%
16-Nov-17,180,183,180,180,3.10K,-0.55%
17-Nov-17,183,183,180,182,15.20K,1.11%
21-Nov-17,180,180,180,180,1.90K,-1.10%
23-Nov-17,183,183,180,180,69.60K,0.00%
24-Nov-17,180,185,180,183,1.60K,1.67%
27-Nov-17,185,185,185,185,60.00K,1.09%
30-Nov-17,183,185,182,182,79.20K,-1.62%
01-Dec-17,179,195,177,184,0.50K,1.10%
