Date,Open,High,Low,Close,Vol.,Change %
05-Nov-14,55,55.5,54.5,54.5,736.70K,0.00%
06-Nov-14,54.5,54.5,53,54,562.10K,-0.92%
07-Nov-14,54.5,54.5,53,53.5,1.71M,-0.93%
10-Nov-14,53,55,53,53.5,375.90K,0.00%
11-Nov-14,54,55.5,54,55,189.00K,2.80%
12-Nov-14,54.5,56.5,54.5,55.5,2.24M,0.91%
13-Nov-14,55.5,56.5,55.5,56,1.18M,0.90%
14-Nov-14,56,57.5,56,56.5,1.83M,0.89%
17-Nov-14,56,57,56,56,399.80K,-0.88%
18-Nov-14,56,56.5,55,56,915.40K,0.00%
19-Nov-14,56,57,55,56,1.61M,0.00%
20-Nov-14,56,57,55.5,56,528.10K,0.00%
21-Nov-14,56,57.5,56,56.5,1.48M,0.89%
24-Nov-14,56,57.5,56,57,1.58M,0.88%
25-Nov-14,57,58,56.5,57,2.20M,0.00%
26-Nov-14,57,59,57,58,3.02M,1.75%
27-Nov-14,57.5,59.5,57.5,58.5,6.07M,0.86%
28-Nov-14,58,58.5,56.5,58,1.97M,-0.85%
01-Dec-14,60,60,57.5,58.5,498.30K,0.86%
02-Dec-14,60,60,58,58.5,617.50K,0.00%
03-Dec-14,59,59.5,58.5,59,3.49M,0.85%
04-Dec-14,59,60,58.5,59.5,7.56M,0.85%
05-Dec-14,59,60,58,58.5,1.48M,-1.68%
08-Dec-14,58,59,57.5,58,626.40K,-0.85%
09-Dec-14,58,59,58,58,350.00K,0.00%
10-Dec-14,58.5,58.5,58,58,2.30M,0.00%
11-Dec-14,58,58.5,58,58,2.59M,0.00%
15-Dec-14,58.5,58.5,57,58,3.06M,0.00%
16-Dec-14,58,58,56.5,57,23.44M,-1.72%
17-Dec-14,57.5,57.5,55,56,2.24M,-1.75%
18-Dec-14,55,56,51.5,52.5,5.07M,-6.25%
19-Dec-14,53,55,53,53,1.72M,0.95%
22-Dec-14,53.5,56,53.5,54,3.20M,1.89%
23-Dec-14,55,56,55,55,769.00K,1.85%
24-Dec-14,55,59,55,57.5,1.98M,4.55%
29-Dec-14,57.5,59,57.5,58.5,1.18M,1.74%
30-Dec-14,58.5,60,58.5,59,4.52M,0.85%
31-Dec-14,59.5,59.5,56,57,1.31M,-3.39%
02-Jan-15,57,58,56,57,651.50K,0.00%
05-Jan-15,57.5,58,56,56.5,146.40K,-0.88%
06-Jan-15,56.5,56.5,56,56,986.80K,-0.88%
07-Jan-15,56,56.5,56,56,148.60K,0.00%
08-Jan-15,56.5,57,56,56,657.00K,0.00%
09-Jan-15,58,58,55.5,56,1.39M,0.00%
12-Jan-15,57,57,56,56.5,222.40K,0.89%
13-Jan-15,57,59,56.5,57.5,735.50K,1.77%
14-Jan-15,57,59.5,57,59,1.73M,2.61%
15-Jan-15,59,59,57.5,58,676.90K,-1.69%
16-Jan-15,59,60,58,59,2.08M,1.72%
19-Jan-15,59.5,60,58,59,1.00M,0.00%
20-Jan-15,59,59.5,58.5,58.5,391.30K,-0.85%
21-Jan-15,59,59,58,58,279.20K,-0.85%
22-Jan-15,59,59.5,58,59,667.30K,1.72%
23-Jan-15,59,60,59,59.5,2.46M,0.85%
26-Jan-15,59,60,58,59,263.20K,-0.84%
27-Jan-15,59,59,58,58,435.80K,-1.69%
28-Jan-15,58,59.5,58,58.5,3.77M,0.86%
29-Jan-15,59,59,58,58.5,1.77M,0.00%
30-Jan-15,59,59,58,58.5,3.10M,0.00%
