Date,Open,High,Low,Close,Vol.,Change %
23-Apr-18,520,520,520,520,0.10K,-0.95%
29-May-18,500,500,500,500,0.20K,-3.85%
08-Jun-18,500,500,500,500,0.10K,0.00%
18-Jul-18,500,500,500,500,0.10K,0.00%
20-Jul-18,500,500,500,500,0.10K,0.00%
23-Jul-18,500,500,500,500,0.10K,0.00%
25-Jul-18,500,500,500,500,0.10K,0.00%
26-Jul-18,500,500,500,500,0.10K,0.00%
27-Jul-18,500,500,500,500,0.10K,0.00%
02-Aug-18,500,500,500,500,0.10K,0.00%
13-Aug-18,500,500,500,500,1.00K,0.00%
29-Aug-18,500,500,500,500,0.10K,0.00%
05-Sep-18,550,550,550,550,127.10K,10.00%
24-Sep-18,540,540,540,540,0.10K,-1.82%
01-Oct-18,550,550,550,550,0.20K,1.85%
09-Oct-18,500,550,500,549,92.70K,-0.18%
11-Oct-18,540,540,540,540,0.10K,-1.64%
19-Oct-18,540,540,540,540,0.10K,0.00%
23-Oct-18,520,520,520,520,0.10K,-3.70%
24-Oct-18,533,533,533,533,0.10K,2.50%
21-Nov-18,500,500,500,500,1.30K,-6.19%
09-Jan-19,500,500,500,500,0.40K,0.00%
14-Jan-19,550,550,550,550,3.00K,10.00%
17-Jan-19,545,555,545,554,54.00K,0.73%
21-Feb-19,550,550,550,550,0.10K,-0.72%
26-Feb-19,580,580,580,580,0.20K,5.45%
28-Feb-19,600,600,600,600,0.50K,3.45%
05-Mar-19,551,600,551,583,0.30K,-2.83%
22-Mar-19,580,580,580,580,1.20K,-0.51%
27-Mar-19,550,550,550,550,0.90K,-5.17%
03-Apr-19,500,500,500,500,0.20K,-9.09%
18-Apr-19,490,500,490,497.75,7.70K,-0.45%
24-Apr-19,450,450,450,450,0.10K,-9.59%
21-May-19,450,450,450,450,0.10K,0.00%
18-Jul-19,470,470,470,470,24.00K,4.44%
18-Oct-19,460,460,460,460,0.20K,-2.13%
01-Nov-19,450,450,450,450,1.00K,-2.17%
