Date,Open,High,Low,Close,Vol.,Change %
07-Jun-16,40.75,44,40.5,41,41.70K,-0.61%
08-Jun-16,42.25,46,42.25,44.5,598.00K,8.54%
09-Jun-16,45,47,45,46.75,1.17M,5.06%
10-Jun-16,47,47,45,46.75,491.90K,0.00%
13-Jun-16,47,47.5,45.5,47,108.70K,0.53%
14-Jun-16,46.5,48,46.5,47.5,138.50K,1.06%
15-Jun-16,48,51,46.25,49.75,1.59M,4.74%
16-Jun-16,50,50,46,48.5,24.40K,-2.51%
17-Jun-16,49,49,46.5,47.75,155.20K,-1.55%
20-Jun-16,49,49,45.5,46,77.80K,-3.66%
21-Jun-16,46.5,46.5,45.5,46,40.60K,0.00%
22-Jun-16,46.25,46.25,45,45,134.70K,-2.17%
23-Jun-16,45,46,44.5,44.75,140.90K,-0.56%
24-Jun-16,45.5,45.5,44.5,44.5,21.40K,-0.56%
27-Jun-16,44.5,45,41.75,42.75,173.00K,-3.93%
28-Jun-16,45,45,43,43.75,94.70K,2.34%
29-Jun-16,43.75,44,43,43.25,46.60K,-1.14%
30-Jun-16,44,45,44,44,1.16M,1.73%
01-Jul-16,44.5,45,43.75,44.25,292.10K,0.57%
04-Jul-16,44.5,45,44.25,44.5,72.90K,0.56%
05-Jul-16,44.5,46,44.25,44.75,48.10K,0.56%
06-Jul-16,44.5,46,44.5,44.75,245.90K,0.00%
08-Jul-16,45,46,45,45,4.60K,0.56%
11-Jul-16,45,46,45,45,582.40K,0.00%
12-Jul-16,45,45,44,44.5,104.30K,-1.11%
13-Jul-16,45,45,44,44.25,50.40K,-0.56%
14-Jul-16,44,44.5,44,44.25,11.30K,0.00%
15-Jul-16,43.75,44,42.75,43.75,19.20K,-1.13%
18-Jul-16,42,43.75,42,42.5,441.10K,-2.86%
19-Jul-16,44,44,42,42.5,195.70K,0.00%
20-Jul-16,43,44,42,42.5,220.90K,0.00%
21-Jul-16,42.75,43.75,42.5,43,45.90K,1.18%
22-Jul-16,43,45,43,44.25,1.16M,2.91%
25-Jul-16,43,44,43,43.25,422.90K,-2.26%
26-Jul-16,44,44,42.5,43.5,440.10K,0.58%
27-Jul-16,42.5,44,42.5,43.25,31.50K,-0.57%
28-Jul-16,43.25,44.5,43.25,43.75,22.60K,1.16%
29-Jul-16,43.5,44,43.5,43.5,141.00K,-0.57%
01-Aug-16,44,44.5,43.75,43.75,36.00K,0.57%
